FBID_KEY;2e;4e;6e;8e;10e;12e;14e;16e;18e;20e;22e;24e;L1;L2;L312hr;L3dark;L3light;L3clear;WPP12;WPP122;WPP24;pup2;pup3;pup4
FBgn0039331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,37054;7,07886;8,60967;7,88973;15,7386;22,5613;24,6153;22,1352;20,2422
FBgn0051910;0;0;0;0,0177848;0;0;0;0;0;0;0;0;0;0;0;2,11539;5,79063;7,20423;6,20583;14,8718;18,6116;28,0668;26,7681;20,4799
FBgn0033238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,10686;4,19003;5,07861;5,50896;9,60535;14,4721;22,0732;22,5641;17,7419
FBgn0050178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,9305;16,9171;18,413;21,4781
FBgn0037036;0;0;0,0251933;0;0,0466072;0,0532678;0,142737;0,190979;0,0179924;0,0493295;0,0289022;0,0528289;0,0173192;0,0413654;0;0,0298284;0,0805946;0,147483;0,0833267;0,293227;0,574233;0,452537;0,0298697;3,41844
FBgn0051245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,40765;3,04272;5,64028;4,7045;7,17892;12,2813;15,1295;17,0946;16,2597
FBgn0053191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,65797;11,1896;14,0891;0;17,8515
FBgn0033680;0;0;0;0;0;0,0188004;0;0,222434;0,876335;0,365618;0,122409;0,0932275;0,0916898;0,0145996;0,031289;1,8634;5,06324;6,82635;5,54074;10,5976;17,2946;20,3128;22,2494;19,4943
FBgn0064119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,203865;1,97194;4,96698;7,2698;5,98443;11,959;17,3726;22,0211;21,0764;17,1307
FBgn0031130;0;0;0,0168498;0,0258296;0;0;0;0,0255461;0,0240674;0;0;0;0;0;0,0790565;3,43137;6,3606;7,94753;6,95519;11,8977;19,2314;22,3108;22,0551;18,9616
FBgn0052192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,65349;7,7951;13,049;14,7551;23,7105;32,6208;43,6669;34,3792;13,7927
FBgn0033344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,62676;4,36128;4,43965;9,64129;13,9922;19,6514;20,8476;19,7805
FBgn0039669;0;0,100989;0,130579;0,0750634;0,0905886;0,0920307;0,0554866;0,123733;0,0466282;0,0852265;0,0374508;0;0,0224418;0;0,114873;4,79271;8,14573;8,87271;7,9036;13,1971;21,2751;20,7539;16,9138;20,0773
FBgn0050065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,21672;11,5992;16,5815;13,6167;23,5313;35,2778;36,1054;28,6909;14,9515
FBgn0036214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,41939;5,35675;7,73078;7,1529;13,3925;20,3719;24,8682;23,5063;19,1054
FBgn0063261;0;0;0;0,338384;0;0;0;0;0;0;0;0,070303;0,0229363;0;0,0785169;2,33281;6,27114;8,67916;6,52187;13,5555;16,9965;25,233;21,7585;17,1177
FBgn0029705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,098595;2,30558;6,08016;8,0606;7,00603;11,6966;18,0829;22,6122;20,8122;18,6786
FBgn0052686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,42372;5,55745;4,98926;9,47855;15,0898;18,2334;19,9207;16,4769
FBgn0036443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,39928;7,55822;9,79177;8,29418;14,7415;20,9992;24,3469;23,6418;18,3273
FBgn0051787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0653351;1,5498;5,99908;7,9423;7,24028;15,3217;25,486;27,8899;26,7628;17,4779
FBgn0035009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0466057;4,4221;8,47395;9,50343;8,93644;14,1513;20,7964;22,1507;19,3617;17,9029
FBgn0038266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,18566;5,86615;7,46177;6,67558;13,3595;21,1733;23,3852;21,1281;16,9258
FBgn0085233;0;0;0;0;0;0;0;0;0;0,0540275;0;0,0578603;0;0;0,0970952;2,05816;4,41352;7,19957;6,40664;11,69;17,7496;22,4629;23,8488;18,3131
FBgn0034099;0;0,0227868;0;0;0;0;0;0,0167511;0,0157815;0,0144226;0,0507014;0;0;0;0;1,75292;5,53747;7,59527;5,94932;10,1335;17,1061;20,7253;19,0207;14,7312
FBgn0030195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,50798;3,33724;6,8615;9,53865;12,1337;14,147;18,0583
FBgn0031626;0;0;0;0;0,00965251;0,0147093;0,0295614;0,00791049;0,0372629;0,0204326;0,023943;0,0218821;0;0;0,0979209;2,33512;5,57494;7,68841;6,97194;11,8137;16,7729;22,2657;22,3319;14,5134
FBgn0035003;0;0,0231796;0;0;0,0207924;0;0;0;0;0;0;0;0;0;0;2,10252;5,12957;5,69598;5,14485;10,5524;17,2493;19,5397;17,3631;19,6929
FBgn0028669;0;0;0,030733;0;0;0;0;0;0;0;0;0;0;0;0;2,10137;5,51392;7,61416;6,63771;13,5272;20,9242;22,8409;22,5458;16,8675
FBgn0040679;0;0;0;0;0;0;0,0360325;0;0;0;0;0;0;0;0,0745975;2,56015;4,61159;5,15907;6,05806;11,6461;17,932;22,0316;19,0392;11,3965
FBgn0052847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04779;3,1007;4,19387;3,5682;7,91321;12,9494;19,9786;22,5337;19,2987
FBgn0050354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,06421;7,18006;8,72255;8,16581;16,391;23,5726;30,9992;28,9585;17,5736
FBgn0051907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,482702;4,09952;10,7438;17,9317;14,7094;25,3692;39,1249;38,9721;30,688;12,0866
FBgn0052643;0;0;0;0;0;0;0;0;0,0229549;0,0839133;0;0;0,022096;0;0;1,67443;3,49599;5,2416;4,65633;7,18274;13,0513;14,4956;15,6814;16,1415
FBgn0054012;0;0,54115;0,546647;0,234632;0,202258;0,246573;0,173439;0,232058;0,281089;0,142714;0;0,122271;0,300635;0,430825;0,205182;1,34622;3,31097;5,63217;4,54178;9,12801;13,5858;20,2276;21,336;15,8022
FBgn0047338;0;0;0;0;0,0337922;0;0;0;0;0;0;0;0;0;0;1,25436;4,01251;7,30189;6,57321;13,6065;19,2444;28,6627;27,1144;10,6145
FBgn0032110;0;0;0;0;0;0;0;0,0194822;0,0275569;0;0;0;0;0;0,0150747;1,17847;2,83317;4,04358;3,48991;7,99083;12,7748;16,8794;19,1501;17,1934
FBgn0037455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17152;3,56321;5,99591;4,43153;8,93634;13,1047;17,7839;19,6453;15,7658
FBgn0040812;0;0,150075;0;0;0;0;0;0;0;0,0316626;0;0;0;0;0,170707;2,12517;4,65575;5,39581;5,87256;9,22232;15,3574;20,7579;22,8341;11,2689
FBgn0052181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97804;4,97631;8,25033;7,38411;13,0285;18,6814;25,6746;23,9464;13,1186
FBgn0037310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,39091;9,6824;13,1281;12,4155;16,864;28,9176;25,2359;16,5247;14,7388
FBgn0051803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,71172;6,72831;9,55819;7,99119;13,1371;19,8087;26,3898;24,0532;14,7206
FBgn0031443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,15688;4,31045;6,86199;5,05432;10,4736;15,3148;22,3276;22,2931;16,1746
FBgn0031372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,58308;6,8569;9,95491;8,22871;16,0822;25,8977;29,7723;26,0708;17,2318
FBgn0029717;0;0,0309062;0,0149857;0,022972;0;0;0,0169808;0;0;0,0195617;0;0,0209494;0;0;0,0351552;3,08724;6,45591;9,72515;8,24762;13,5582;21,0002;28,091;26,2601;15,2504
FBgn0030846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,95693;5,71894;7,75189;0;12,2855;16,7043;20,9616;19,1043;14,6628
FBgn0051858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,13815;3,75861;6,40458;5,08716;9,42325;14,2015;21,5225;22,1867;16,5408
FBgn0083966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015435;0;0;0;0;5,16208
FBgn0031332;0;0;0;0;0,0202258;0;0;0;0;0;0;0;0;0;0;1,11322;3,87057;5,02873;4,75874;8,22879;13,1612;17,8008;19,0805;13,706
FBgn0033863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,03951;3,84894;5,74478;5,01192;9,12124;15,0569;19,9637;22,6599;9,81969
FBgn0052061;0;0;0;0;0,0299153;0;0;0;0;0;0;0;0;0;0;1,53165;4,65575;7,00509;4,98472;10,1634;14,1971;22,4488;24,1186;14,2621
FBgn0036703;0;0,0187703;0,0910125;0,0837095;0,0505115;0,0128289;0,0206259;0;0;0;0;0;0;0;0,0213508;2,86634;6,2695;8,02231;6,68272;12,9517;18,0708;22,8174;22,0992;14,336
FBgn0051419;0;0;0;0;0;0;0;0;0;0,0287235;0;0,0307611;0;0;0;0;0;0;0;0,0682958;0;0;0;7,00997
FBgn0038123;0;0;0;0;0;0;0;0;0,0150786;0;0;0;0;0,0115555;0;1,49987;4,50286;7,38062;5,5866;10,7962;15,5423;23,771;23,2677;14,4488
FBgn0035262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,4247;15,458;15,8076;14,9172
FBgn0034681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,40703;5,2577;6,49169;5,20177;11,497;16,8627;17,3725;16,1433;15,4389
FBgn0052298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51812;3,73321;5,77826;5,22652;8,32416;12,778;16,8397;16,8658;10,8875
FBgn0052141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,51457;7,72494;15,4743;12,1053;20,972;29,3988;39,064;30,665;11,5211
FBgn0028570;0;0;0,0354763;0;0,0656305;0,0500065;0;0;0;0;0;0;0;0;0;1,2601;6,20414;5,81504;5,20979;11,3413;15,9926;19,2539;20,1474;15,2783
FBgn0038458;0;0,241693;1,48442;0,119764;0,144535;0,0550633;0,0885292;0,059225;0,0557966;0,203969;0,0896294;0;0,0537089;0;0;1,11002;4,16556;4,37761;3,92778;9,45705;16,6205;18,0935;20,888;18,5518
FBgn0038796;0;0;0,0117987;0,0180865;0,0218273;0,0332622;0,026739;0,0894404;0;0;0;0;0;0;0,22143;3,7438;5,66168;8,3476;8,21066;13,2016;21,2553;23,7821;20,6894;16,5315
FBgn0036075;0;0,0723049;0,0262942;0,0268714;0,0486438;0,0123545;0,0198633;0,0265766;0,0500763;0,114411;0,0201101;0,0857693;0,0241013;0,009594;0,143929;3,27922;5,86946;9,42622;7,08499;12,9081;19,6668;24,3465;22,7473;13,1208
FBgn0050060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17609;2,81247;4,12495;3,10419;6,37876;10,3808;12,7449;13,8687;15,9387
FBgn0051128;0;0;0;0;0;0;0;0,0181969;0,0514305;0,0313347;0;0;0,0165021;0,0131379;0,0281565;1,25053;2,9693;4,91836;4,87487;8,75428;13,7393;18,5872;20,8473;15,2237
FBgn0033861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0476031;0,624655;3,15918;5,0231;3,54369;9,9195;13,2588;18,3549;20,2572;12,9887
FBgn0039421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,52322;4,21364;6,82434;5,41014;10,2678;16,1979;20,2324;20,9733;14,1496
FBgn0029747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,82474;4,67912;5,04061;5,24034;10,222;16,4248;17,9793;16,1952;14,1379
FBgn0038709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46824;4,40789;6,49407;5,14651;10,0003;15,2045;22,1331;21,6603;12,4
FBgn0034833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,812984;2,39863;3,78208;2,64701;6,22825;9,25465;11,7721;14,1066;13,0432
FBgn0034104;0;0;0;0;0,041054;0;0;0;0;0,0289679;0;0,124092;0,0915337;0;0;1,62901;3,92822;5,15416;4,99109;9,71166;13,1512;20,6427;22,9031;11,9136
FBgn0029084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,70926;4,2551;5,19555;5,05388;11,139;17,2812;18,1689;16,8374;13,0624
FBgn0034478;0;0;0;0;0;0;0,0253076;0;0;0,029154;0;0;0;0;0,104788;3,70204;7,38295;9,8619;10,1645;16,81;26,6975;28,1685;21,9782;12,0231
FBgn0035730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,65194;7,55277;11,4454;11,018;16,913;26,3279;32,3341;25,8698;11,1876
FBgn0260481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16895;2,96948;3,3133;3,60044;7,70019;11,3053;14,1942;13,3866;13,1054
FBgn0085199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,865213;2,05439;3,94459;3,82326;6,80435;11,3847;16,9621;17,919;8,62231
FBgn0034867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111828;0,0442273;0;0,169325;0;0;7,24775
FBgn0034825;0;0;0;0;0,0159466;0;0;0,0130686;0;0;0;0,0120502;0;0;0;1,61251;4,08115;5,73814;4,44758;8,96256;14,3353;17,1646;15,4729;13,0692
FBgn0052238;0,0278137;0,148277;0;0;0;0,188207;0,33169;0;0;0;0;0;0;0;0;1,71463;4,82996;7,03473;5,95847;9,82643;15,8931;21,447;19,9342;13,7849
FBgn0036441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,38227;5,8357;10,0293;8,83328;17,6741;24,1608;31,7429;28,6366;10,0992
FBgn0031733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03989;4,82359;4,06091;8,96295;14,9338;16,4772;14,9144;13,5699
FBgn0040649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,74421;4,11928;6,75936;6,91911;9,17674;14,3989;20,2829;17,6507;11,6139
FBgn0032971;0;0;0;0;0;0;0;0;0;0;0;0;0,0133896;0;0;1,03773;3,11542;4,4305;4,12292;7,49609;10,4738;15,9686;17,0654;11,3469
FBgn0037461;0;0,0211511;0,0102557;0;0,0189728;0,0144561;0,0116211;0,0310975;0;0,0267747;0;0,0143371;0;0,011226;0,072177;2,57422;6,60543;11,0297;8,62941;15,2948;19,8089;29,3829;23,5891;12,1763
FBgn0259962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0414309;0,038285;4,23866
FBgn0054033;0;0;0;0;0,0380579;0;0,0699328;0;0,029384;0;0,0944026;0,0862768;0,0282846;0,0225185;0,0482603;0;0,043874;0,0344085;0,0544336;0,127701;0,2084;0,237553;0,170734;4,33879
FBgn0030224;0;0,293662;1,72054;4,00167;1,95368;0;0;0;0;0;0;0;0;0;0;1,62967;3,23919;3,79069;3,56354;7,23679;11,0988;13,4278;13,1117;13,9304
FBgn0038993;0;0;0;0;0;0;0;0;0;0;0;0;0,563725;0;0;1,83089;4,28596;6,41882;5,628;9,93618;14,1389;19,4193;18,5122;11,8444
FBgn0029154;0;0;0,0306636;0;0;0;0;0;0;0;0;0;0;0;0;1,68801;2,92179;3,42521;3,5218;6,56523;10,5479;11,5005;14,0595;12,9274
FBgn0038125;0;0;0;0;0;0;0;0;0;0,0355481;0;0;0;0;0,319425;3,15978;6,53385;8,99585;7,11563;12,9109;17,5868;18,0292;15,0459;13,0334
FBgn0051798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,23812;3,63572;5,21076;4,49635;8,69739;13,5085;16,5478;16,544;13,2141
FBgn0050416;0;0,0117673;0,0057057;0;0;0;0;0,00865047;0;0,00744799;0;0;0;0;0,0133851;0,945762;2,21468;3,2638;3,0723;5,79973;10,0091;11,8009;12,2578;10,4853
FBgn0035585;0;0;0,03779;0,0579294;0,0349554;0;0,0214106;0,0286469;0;0;0;0;0;0;0,0443261;3,35569;8,38184;10,6188;11,5741;20,2326;28,3926;28,1462;22,2903;9,41929
FBgn0032554;0;0,0277558;0;0;0,0248973;0;0;0;0;0;0;0;0;0;0;0,796707;2,21006;3,444;2,99125;5,24221;8,70266;10,6367;13,0203;12,5644
FBgn0259958;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0197524;0;0;0,0384846;0,0905455;0;0,0840109;0;0,138915;0,213946;2,74126
FBgn0034461;0;0,112035;0;0;0,0334989;0;0;0;0;0,0472741;0;0;0;0;0;2,10104;4,24801;7,87453;5,96515;11,971;17,0595;23,0703;18,8067;8,86658
FBgn0029812;0;0;0,0112879;0;0,0626473;0;0;0,0342274;0,0161231;0,0294696;0;0,0157801;0,0310396;0,0123559;0,105922;2,27199;4,16475;5,24864;4,77884;8,05802;12,5213;15,5546;13,7713;14,0178
FBgn0032553;0;0;0;0;0;0;0,0163016;0;0,0205486;0;0;0;0;0;0,0337489;1,8055;4,60223;5,72681;5,40537;8,88561;13,5292;19,5841;20,6556;8,57204
FBgn0033164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,90245
FBgn0037462;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0126433;0;0,902581;2,83286;3,84449;2,2769;5,75387;9,45821;13,1895;15,0775;11,55
FBgn0260452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4672;2,56945;4,49082;2,82354;4,43382;7,14854;9,71643;12,8966;14,3168
FBgn0038918;0;0,0127358;0;0,00946626;0;0;0;0;0;0,0322438;0;0;0;0;0,0144867;0;0;0,0103287;0;0,0191665;0,0312785;0,00792313;0,0292861;2,24051
FBgn0031504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,98909;3,6128;5,71357;4,68607;9,53785;14,7261;19,3637;19,7359;10,6545
FBgn0037502;0;0;0;0;0;0;0;0;0;0,00794801;0;0;0;0;0;1,29761;3,90863;5,64191;4,52714;8,50408;13,4669;18,2022;19,4262;10,2104
FBgn0035078;0;0,248713;0;0;0;0;0;1,64724;2,74105;0;0;0;0;1,32397;0,230041;1,38354;3,63841;4,27389;4,21732;7,86349;12,7771;15,1552;13,2019;11,1139
FBgn0011596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,25462;8,73446;11,6058;10,1982;17,0362;25,2806;22,0786;16,6599;9,37471
FBgn0035569;26,5261;189,809;5,81318;1,03318;1,05984;0;0;0;0;0;0;1,15421;0;0;0;2,87278;6,3606;8,28572;6,66539;12,2115;19,5159;16,1926;12,1663;10,5121
FBgn0052574;0;0;0;0;0;0;0;0;0;14,9232;34,7;30,1526;23,4038;3,28235;79,4254;4,16777;6,09975;8,08199;6,84555;11,1406;17,2659;17,1877;13,3321;9,91482
FBgn0050395;0;0,0151805;0,0294426;0,0846251;0,129362;0,0518769;0,0625546;0;0,00525678;0,0144124;0;0,0360146;0,0101202;0,00402853;0;0,0435743;0,196225;0,289315;0,316489;0,451201;0,714583;0,764965;0,663246;0,960758
FBgn0085190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42488;4,10661;5,43482;5,36035;11,3614;13,546;19,9703;20,404;8,54939
FBgn0037325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5951;4,42763;5,38406;4,84313;10,9164;18,3929;17,4414;13,4986;11,0344
FBgn0085239;0;0,172431;0,0418037;0;0,0386681;0;0;0;0;0;0;0;0;0;0;1,33636;2,7638;4,05538;3,67787;8,17415;12,4574;16,7881;16,3559;9,46408
FBgn0259956;0;0;0;0;0;0;0;0;0;0,0379246;0;0,08123;0,0399451;0;0;0;0;0;0;0;0;0;0,172229;4,45635
FBgn0052846;0;0,0155649;0,0754705;0,0578455;0,139619;0,0744669;0;0;0;0;0;0;0;0;0;2,46622;6,567;8,26812;6,82956;12,0283;18,7311;16,7035;12,196;11,0976
FBgn0030622;0;0;0;0;0;0;0;0;0;0,0130662;0;0,0139931;0,0137623;0;0,0234818;1,30363;3,77851;3,96784;3,20474;6,63289;10,2414;13,3308;10,3248;11,8399
FBgn0051924;0;0;0,0270468;0,0610622;0;0,0374153;0,0308462;0,0200767;0,0379942;0,216632;0,0303853;0,889926;0,0174456;0;0;1,03282;2,54615;3,33223;3,11517;5,32141;8,56289;11,0931;12,6848;9,83772
FBgn0030215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,56264;4,48227;6,50584;6,51558;9,88204;15,5443;18,8357;17,796;10,5483
FBgn0085321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,05097;2,78709;4,6809;3,55575;6,96424;10,9905;15,6283;15,8888;10,6917
FBgn0025378;0;0;0,00951645;0,0291761;0;0;0;0;0;0;0;0;0,0130842;0;0;0,721107;2,21223;2,22839;2,02703;4,40097;7,10177;8,22954;9,42122;11,1302
FBgn0050284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,83678;4,49209;0;0;8,40254;10,3151;11,2967;11,1143;11,2303
FBgn0028893;0;0;0,0246427;0;0,0113971;0,00868393;0;0,00934026;0;0;0;0,00861239;0;0,00674357;0,0433573;1,76518;3,98108;7,19237;5,26527;9,62753;14,4373;18,8046;18,7865;9,68592
FBgn0261675;0;0;0,0128291;0;0;0,0180835;0;0,116702;0,0916218;0,0334931;0,117742;0,0538036;0,123471;0;0,0300959;0,972119;2,59925;2,76804;2,86841;4,599;7,08292;9,99136;9,70423;11,9204
FBgn0051294;0;0;0;0;0;0;0;0,0356954;0,0336291;0,0153667;0;0;0;0;0;1,89555;5,29741;7,56086;6,19861;13,2631;18,8421;20,904;16,9859;7,63941
FBgn0039395;0;0;0;0;0;0;0;0;0;0;0;0,00914156;0,00899077;0;0,0153404;1,13037;2,25928;3,20465;3,06258;6,08882;9,41767;11,1252;12,7382;9,34553
FBgn0032065;0;0;0;0,0220227;0,0265777;0;0;0;0,0205203;0,0375067;0;0,0200837;0;0;0;1,02057;3,4316;5,50266;3,97241;7,95928;14,0927;16,2761;16,0793;12,1411
FBgn0034898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,6047
FBgn0031168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,69816;13,1654;12,2923;0
FBgn0033042;0;0,0602541;0,0292158;0;0,0270243;0;0,0165527;0,0221472;0;0;0;0,0204213;0;0;0,0685378;2,31759;5,85699;7,35431;6,76417;11,3801;15,0448;14,7691;12,8683;9,75979
FBgn0038054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,4643;19,8148;15,3382;0
FBgn0028942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,51115;4,86923;6,0098;5,11682;9,00304;12,6808;16,0554;13,0909;11,206
FBgn0035924;0;0,018214;0;0;0;0;0;0;0;0;0;0;0;0;0;0,920159;2,6934;3,84058;3,35333;6,74307;9,66229;12,1017;12,2299;10,0556
FBgn0259949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0869645;0,156649;0,122853;0;0;0,0620064;0;0;1,67913
FBgn0029745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,74152;3,1981;4,72871;3,91727;7,02584;10,9658;12,9287;12,4;10,199
FBgn0028941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,13703;2,99109;4,22941;3,49839;7,0552;11,0579;13,7046;13,1826;10,0165
FBgn0085293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81319;4,39907;5,90133;4,81913;9,54774;12,0272;15,0558;13,4317;9,48657
FBgn0039577;0;0;0;0;0;0;0;0,0361029;0;0,0155422;0;0;0;0;0;1,46609;3,9105;5,41675;4,83592;8,83215;13,2074;18,4845;18,9161;9,51778
FBgn0030620;0;0;0;0;0;0;0;0,0482596;0,0303107;0,0692519;0;0,0296659;0;0;0,0995645;1,45725;3,6885;3,95754;3,45324;6,25709;8,86761;10,9589;9,57331;10,1249
FBgn0040905;0;0;0;0;0;0,0544515;0;0;0,0551767;0;0;0;0,106224;0;0,0906222;1,82947;3,37781;4,58742;4,49742;8,2729;14,8053;13,1839;11,679;11,2239
FBgn0039599;0;0;0;0;0;0;0,012573;0;0;0,014484;0;0,0310229;0,0457669;0;0;0;0;0;0;0;0;0;0;2,24199
FBgn0032115;0,0458148;0,287856;0,609053;0,077803;0,0234737;0;0;0,0384746;0,0181237;0,0165632;0,0582264;0,0177382;0,0348912;0,0138891;0,386963;3,5154;5,5475;8,4891;6,5805;11,7556;15,339;16,7358;13,1032;7,52307
FBgn0031235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,47477;4,20878;5,98656;4,23895;9,15272;14,658;17,0406;15,8357;8,0567
FBgn0039369;0,0204007;0;0;0,0173223;0;0;0;0;0;0;0;0,0157972;0;0;0;0,749232;2,74738;4,1203;3,28901;6,47094;9,53945;14,1651;14,8178;9,43312
FBgn0033278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0642204;0,453767;2,04342;2,47253;2,31793;4,92805;8,50448;11,8718;11,7818;9,48819
FBgn0034251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,07946;3,78757;5,20235;4,8744;8,64122;16,5247;15,5538;13,0466;9,42081
FBgn0030661;0;0,561745;0;0;0;0;0;0;0;0;0;0;0;0;2,35329;0;2,9895;3,67792;2,86525;6,13423;9,60128;9,45275;8,24666;9,26898
FBgn0050391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06456;2,43387;3,32012;0;5,43115;8,45458;11,5807;12,1774;9,57866
FBgn0053285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,74647;6,97254;8,71649;12,2491;9,54161
FBgn0028913;0;0;0;0,0244099;0;0,0448913;0,0902187;0;0;0;0;0;0;0;0,0373557;1,28203;3,19229;4,98051;4,12914;8,9456;12,5016;14,2198;13,8198;8,00855
FBgn0034774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,601471;1,21886;2,018;1,53321;3,69546;5,84314;8,83997;9,09102;10,6065
FBgn0036496;0;0;0;0;0,0448208;0,204905;0,199036;0,0550978;0,103817;0,00790647;0,0138972;0,00846735;0,00832769;0,00663;0,355226;6,49718;8,82272;9,47223;10,818;13,0842;19,6449;18,5423;10,5564;5,81552
FBgn0038122;0;0;0,00760206;0,0116534;0;0;0,0172283;0;0;0;0;0,0212548;0;0;0;1,11609;3,7614;4,78087;3,84197;8,43518;11,0254;16,5131;15,5477;9,19391
FBgn0040871;0;0;0;0;0;0;0;0,281121;0,198636;0;0;0;0,0637346;0;0,108747;1,09768;3,75678;4,72956;4,84495;7,98515;9,31364;11,0626;14,2897;10,5972
FBgn0050398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04783;8,70879;9,5693;10,8124
FBgn0259959;0;0;0;0;0;0;0;0;0;0;0;0,0473402;0;0;0;0;0;0;0;0;0,0571747;0;0,080299;1,99779
FBgn0053140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,696022;2,19405;3,1034;2,5459;5,47377;10,3674;11,2785;10,727;8,72448
FBgn0032090;0;0;0;0;0;0,0153947;0;0;0;0;0;0;0;0;0;0,439649;1,86338;2,59393;1,95063;3,88128;6,41698;8,88408;10,0482;7,94117
